Testni primer za prastevilo : 97 Mnozica: Z_97
----------------------------------
Vsota: 
  0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96
 58 29 84 63 31 42 36 80 28 64 67 21 94 18 75 40 89 14 49 32 12 82 70 59 45 47 74  9  2 86  5 20 87 93 46  7 54 73 96 16 44  6 60 41 25 35 26 78 19 71 62 72 56 37 91 53 81  1 24 43 90 51  4 10 77 92 11 95 88 23 50 52 38 27 15 85 65 48 83  8 57 22 79  3 76 30 33 69 17 61 55 66 34 13 68 39
 59 78 52 39 70 26 50 68 82 35 23 13 12 25 88 34 32 41 95 66 49 60 11 55 14  6 92 61 89 44 77 17 40 16 10 69 75 96  4 33 18 73 51 30 94 54 90 76 21  7 43  3 67 46 24 79 64 93  1 22 28 87 81 57 80 20 53  8 36  5 91 83 42 86 37 48 31  2 56 65 63  9 72 85 84 74 62 15 29 47 71 27 58 45 19 38
 60 30 20 15 12 10 64 56 39  6 76  5 27 32  4 28 72 68 44  3 86 38 49 51 80 62 13 16 79  2 52 14 90 36 71 34 96 22  9 50 89 43 42 19 66 73 57 74 23 40 24 31 78 55 54  8 47 88 75  1 63 26 61  7 83 45 95 18 81 84 35 17 46 48 59 11 94 53 29 25 69 93 65 70 92 21 91 58 41 33 87 85 82 77 67 37
 61 79 85 88 51 91 78 44 93 74 32 94 42 39 17 22 15 95 90 37 26 16 87 47 49 21 31 68 69 57 27 11 43 56 35 96 20 45 14 67 63 13 33  8 38 92 24 72 25 73  5 59 89 64 84 34 30 83 52 77  1 62 41 54 86 70 40 28 29 66 76 48 50 10 81 71 60  7  2 82 75 80 58 55  3 65 23  4 53 19  6 46  9 12 18 36
 62 31 53 64 90 75 92 32 50 45 85 86 57 46 30 16 55 25 39 71 63 91 28 43 18 77 49 23 59 15  2  8 93 76 96 61 41 68 19 84 37 80 24 94 10 14 88 70 27  9 83 87  3 73 17 60 13 78 29 56 36  1 21  4 89 95 82 38 74 48 20 79 54 69  6 34 26 58 72 42 81 67 51 40 11 12 52 47 65  5 22  7 33 44 66 35
 63 80 21 40 32 59  9 20  7 16 41 78 72 53 43 10 95 52 85  8  3 69 66 39 84 36 67 75 49 70 74  5 46 96 60 26 62 91 24  4 11 50 15 83 79 33 55 68 29 42 64 18 14 82 47 86 93 73  6 35 71 37  1 51 92 23 27 48 22 30 61 13 58 31 28 94 89 12 45  2 87 54 44 25 19 56 81 90 77 88 38 65 57 76 17 34
 64 32 86 16 71 43 23  8 61 84 94 70 87 60 56  4 38 79 34 42 40 47  7 35 53 92 85 30 39 28 49  2 96 19 24 88 83 17 29 21 82 20  6 72 51 52 22 66 31 75 45 46 25 91 77 15 76 68 80 14  9 73 78  1 95 48 69 58 67 12  5 44 62 90 50 57 55 63 18 59 93 41 37 10 27  3 13 36 89 74 54 26 81 11 65 33
 65 81 54 89 13 27 37 93 18 55 50 62  5 67 69 95 78  9 80 76 77 25 45 31 22 51  6 82 29 83 24 96 49 39 85 53  7 40 34 38 56 87 94 61 23 71 86 64 33 11 26 74 36  3 10 41 59 63 57 90 44 12 58 48  1 73 14 68 15 91 46 75 66 52 72 20 21 17 88 19  2 28 30 92 35 47 42 79  4 60 70 84  8 43 16 32
 66 33 22 65 52 11 51 81 72 26  6 54 20 74 82 89 21 36 29 13 17  3 83 27 88 10 24 37 19 41 96 93  2 59 49 18 28 63 39 55 30 57 85 50 92 90 53 62 35 44  7  5 47 12 40 67 42 58 34 69 79 48 38 95  4  1 56 78 60 73 87  9 70 14 94 80 84 68 61 76  8 15 23 77 43 91 71 25 16 46 86 45 32 75 64 31
 67 82 87 41 91 92 65 69 29 94 59 46 35 81 95 83 61 63 75 47 54 78 24 23 57 66 42 89  9 96 71 90 52 79 13 80 49 86 44 72  4 27 76 39 64 12 20 60 37 77 85 33 58 21 70 93 25 53 11 48 17 84 18 45  7 26  1 88  8 55 31 40 74 73 19 43 50 22 34 36 14  2 16 62 51 38  3 68 28 32  5  6 56 10 15 30
 68 34 55 17 33 76 79 57 83 65 15 38 50 88 11 77  4 90 24 81 91 56 62 19 26 25 60 44 96 54 46 87  5  2 74 45 70 12 49 89 75 94 67 28 36 31 84 58 39 13 66 61 69 30  3 22  8 48 85 27 52 23 95 92 10 51 43  1 53 37 72 71 78 35 41  6 16 73  7 93 20 86  9 47 59 82 32 14 40 18 21 64 80 42 63 29
 69 83 23 90 72 60 93 45 40 36 68 30 65 95 24 71 44 20 70 18 31 34  3 15 92 81 78 96 86 12 21 84 55 22 38 10 91 35 54  9 49 64 58 17  8 50 51 56 41 46 47 89 80 39 33 48 88 43 62  6 87 59 75 42 13 76 85 11  1 19 16  5 82 94 63 66 79 27 77 53 26 73  2 32 67 29 61 57 52  4 37 25  7 74 14 28
 70 35 88 66 14 44 10 33 94  7 24 22 80  5 37 65 84 47 19 52 68 12 41 11 61 40 96 51 76 67 93 81  8 42  2 72 15 58 59 26 23 34 49  6 77 69 18 54 43 79 28 20 91 48 63 74 71 38 39 82 25 95 55 89 16  4 30 21 46  1 57 36 86 56 85 29 45 78 50 13 32 60 92 17 75 73 90  3 64 87 53 83 31  9 62 27
 71 84 56 42 53 28 24 21 51 75 77 14 95 12 50 59 27 74 65 86  8 87 79  7 30 96 17  6 66 25 68 78 58 62 63 37 36 81 64 43 94  4 40 92 49 88 82 52 45 15  9 48  5 57 93  3 54 33 16 61 60 34 35 39 19 29 72 31 91 80  1 67 90 18 10 89 11 32 23 70 38 47 85  2 83 20 22 46 76 73 69 44 55 41 13 26
 72 36 24 18 92 12 38  9  8 46 33  6 13 19 63 53 67  4 14 23 45 65 20  3 96 55 35 58 56 80 43 75 11 82 27  2 57  7 69 60 68 71 31 81 21 10 49 50 47 48 87 76 16 66 26 29 37 28 90 40 95 70 15 86 22 54 17 41 39 62 42  1 94 77 32 52 74 83 93 30 44 34 78 84 91 64 51 89 88 59 85  5 79 73 61 25
 73 85 89 91 34 93 52 94 62 17 86 95 28 26 76 47 10 31 60 57 82 43 58 96 65 14 53 13 46 38 18 72 61  5 88 64 78 30 74 77 42 41 22 70 90 29 16 48 49 81 68  7 27 75 56 55 20 23 67 19 33  9 92 36 25 79 59 51 84 44 83 32  1 39 54 15 40 37 66 87 50 21 71 69  2 11 80 35  3 45  4 63  6  8 12 24
 74 37 57 67 73 77 66 82 19 85 42 87 43 33 89 41 50 58  9 91 22 21 96 92 34 70 71 65 36 93 90 69 14 25 52 29  2 53 79 94 16 11 13 59 62 48 80 46 51 17 49 35 38 84 86 81  3 18 44 95 68 45 72 83 28  7  4 61 32 26 27 63  5  1 76 75  6 88 39 47 56  8 64 54 10 55 12 78 15 31 20 24 30 40 60 23
 75 86 25 43 15 61 80 70 73 56 95 79 58 40  5 35 90 85 55 28 59 96 37 88  3 29 89 20 26 51 65 66 64 45 16 91 23 76 84 14 87 78  4 48 34 67 47 44 53 50 30 63 49 93 19 10 83 13 21 74  6 81 52 33 31 32 46 71 77  8 68 94  9 60  1 38 69 42 12  7 62 92 57 39 18  2 41 24 27 17 36 82 54 72 11 22
 76 38 90 19 54 45 94 58 30 27 51 71 73 47 18 29 33 15  4 62 96 74 75 84 69 85 10 72 16  9 40 63 17 65 77 56 44  2 89 31 61 48 92 37  6 86 14 42 55 83 11 91 60  5 49 36 66  8 95 53 41 20 32 80 34 57 88 81 25 87 12 28 13 22 23  1 35 93 82 64 68 79 50 24 26 46 70 67 39  3 52 43 78  7 59 21
 77 87 58 92 93 29 11 46 84 95  7 63 88 54 31 23 73 42 50 96 36 52 16 80 38 44 28 27  6 64 15 60 67 85 41 21 65 25 94 48 35 18 83 26 75  8 78 40 57 19 89 22 71 14 79 62 49  3 72 32 76 56 12 30 37 82 33 91 70 69 53 59 17 81 45 61  1 47 55 24 74 66 43  9 34 90  2 13 51 86 68  4  5 39 10 20
 78 39 26 68 35 13 25 34 41 66 60 55  6 61 44 17 16 69 96 33 73 30 54 76  7  3 46 79 93 22 87 57 20  8  5 83 86 48  2 65  9 85 74 15 47 27 45 38 59 52 70 50 82 23 12 88 32 95 49 11 14 92 89 77 40 10 75  4 18 51 94 90 21 43 67 24 64  1 28 81 80 53 36 91 42 37 31 56 63 72 84 62 29 71 58 19
 79 88 91 44 74 94 39 22 95 37 16 47 21 68 57 11 56 96 45 67 13  8 92 72 73 59 64 34 83 77 62 54 70 28 66 48 10 71  7 82 80 55 65  4 19 46 12 36 61 85 51 78 93 32 42 17 15 90 26 87 49 31 69 27 43 35 20 14 63 33 38 24 25  5 89 84 30 52  1 41 86 40 29 76 50 81 60  2 75 58  3 23 53  6  9 18
 80 40 59 20 16 78 53 10 52  8 69 39 36 75 70  5 96 26 91  4 50 83 33 68 42 18 82 86 73 35 37 51 23 48 30 13 31 94 12  2 54 25 56 90 88 65 76 34 63 21 32  9  7 41 72 43 95 85  3 66 84 67 49 74 46 60 62 24 11 15 79 55 29 64 14 47 93  6 71  1 92 27 22 61 58 28 89 45 87 44 19 81 77 38 57 17
 81 89 27 93 55 62 67 95  9 76 25 31 51 82 83 96 39 53 40 38 87 61 71 64 11 74  3 41 63 90 12 48 73 68 91 75 52 20 17 19 28 92 47 79 60 84 43 32 65 54 13 37 18 50  5 69 78 80 77 45 22  6 29 24 49 85  7 34 56 94 23 86 33 26 36 10 59 57 44 58  1 14 15 46 66 72 21 88  2 30 35 42  4 70  8 16
 82 41 92 69 94 46 81 83 63 47 78 23 66 89 96 90 79 80 86 72 27 39 12 60 77 33 21 93 53 48 84 45 26 88 55 40 73 43 22 36  2 62 38 68 32  6 10 30 67 87 91 65 29 59 35 95 61 75 54 24 57 42  9 71 52 13 49 44  4 76 64 20 37 85 58 70 25 11 17 18  7  1  8 31 74 19 50 34 14 16 51  3 28  5 56 15
 83 90 60 45 36 30 95 71 20 18 34 15 81 96 12 84 22 10 35  9 64 17 50 56 46 89 39 48 43  6 59 42 76 11 19  5 94 66 27 53 73 32 29 57  4 25 74 28 69 23 72 93 40 68 65 24 44 70 31  3 92 78 86 21 55 38 91 54 49 58  8 51 41 47 80 33 88 62 87 75 13 85  1 16 82 63 79 77 26  2 67 61 52 37  7 14
 84 42 28 21 75 14 12 59 74 86 87  7 96  6 25 78 62 37 81 43  4 92 88 52 15 48 57  3 33 61 34 39 29 31 80 67 18 89 32 70 47  2 20 46 73 44 41 26 71 56 53 24 51 77 95 50 27 65  8 79 30 17 66 68 58 63 36 64 94 40 49 82 45  9  5 93 54 16 60 35 19 72 91  1 90 10 11 23 38 85 83 22 76 69 55 13
 85 91 93 94 17 95 26 47 31 57 43 96 14 13 38 72  5 64 30 77 41 70 29 48 81  7 75 55 23 19  9 36 79 51 44 32 39 15 37 87 21 69 11 35 45 63  8 24 73 89 34 52 62 86 28 76 10 60 82 58 65 53 46 18 61 88 78 74 42 22 90 16 49 68 27 56 20 67 33 92 25 59 84 83  1 54 40 66 50 71  2 80  3  4  6 12
 86 43 61 70 56 79 40 35 85 28 96 88 29 20 51 66 45 91 76 14 78 48 67 44 50 63 93 10 13 74 81 33 32 71  8 94 60 38 42  7 92 39  2 24 17 82 72 22 75 25 15 80 73 95 58  5 90 55 59 37  3 89 26 65 64 16 23 84 87  4 34 47 53 30 49 19 83 21  6 52 31 46 77 68  9  1 69 12 62 57 18 41 27 36 54 11
 87 92 29 46 95 63 54 23 42 96 52 80 44 27 64 60 85 21 25 48 18 26  8 40 19 22 14 62  3 32 56 30 82 91 69 59 81 61 47 24 66  9 90 13 86  4 39 20 77 58 93 11 84  7 88 31 73 50 36 16 38 28  6 15 67 41 65 94 35 83 75 78 57 89 71 79 49 72 76 12 37 33 70 53 17 45  1 55 74 43 34  2 51 68  5 10
 88 44 94 22 37 47 68 11 96 67  8 72 59 34 77 54 28 48 71 82 55  4 46 36 85 78 32 17 90 87 31 27 35 14 33 24  5 84 52 41 40 76 81  2 58 23  6 18 79 91 74 39 95 16 21 57 56 45 13 92 73 64 83 62 70 66 10  7 80 65 19 12 61 51 93 42 15 26 49 69 43 20 63 38 25 89 30  1 86 29 50 60 75  3 53  9
 89 93 62 95 76 31 82 96 53 38 61 64 74 41 90 48 68 75 20 19 92 79 84 32 54 37 50 69 80 45  6 24 85 34 94 86 26 10 57 58 14 46 72 88 30 42 70 16 81 27 55 67  9 25 51 83 39 40 87 71 11  3 63 12 73 91 52 17 28 47 60 43 65 13 18  5 78 77 22 29 49  7 56 23 33 36 59 44  1 15 66 21  2 35  4  8
 90 45 30 71 18 15 96 84 10  9 17 56 89 48  6 42 11  5 66 53 32 57 25 28 23 93 68 24 70  3 78 21 38 54 58 51 47 33 62 75 85 16 63 77  2 61 37 14 83 60 36 95 20 34 81 12 22 35 64 50 46 39 43 59 76 19 94 27 73 29  4 74 69 72 40 65 44 31 92 86 55 91 49  8 41 80 88 87 13  1 82 79 26 67 52  7
 91 94 95 47 57 96 13 72 64 77 70 48  7 55 19 36 51 32 15 87 69 35 63 24 89 52 86 76 60 58 53 18 88 74 22 16 68 56 67 92 59 83 54 66 71 80  4 12 85 93 17 26 31 43 14 38  5 30 41 29 81 75 23  9 79 44 39 37 21 11 45  8 73 34 62 28 10 82 65 46 61 78 42 90 49 27 20 33 25 84  1 40 50  2  3  6
 92 46 63 23 96 80 27 60 21 48 26 40 22 62 32 30 91 59 61 24  9 13  4 20 58 11  7 31 50 16 28 15 41 94 83 78 89 79 72 12 33 53 45 55 43  2 68 10 87 29 95 54 42 52 44 64 85 25 18  8 19 14  3 56 82 69 81 47 66 90 86 39 77 93 84 88 73 36 38  6 67 65 35 75 57 71 49 76 37 70 17  1 74 34 51  5
 93 95 31 96 38 64 41 48 75 19 79 32 37 69 45 24 34 86 10 58 46 88 42 16 27 67 25 83 40 71  3 12 91 17 47 43 13  5 77 29  7 23 36 44 15 21 35  8 89 62 76 82 53 61 74 90 68 20 92 84 54 50 80  6 85 94 26 57 14 72 30 70 81 55  9 51 39 87 11 63 73 52 28 60 65 18 78 22 49 56 33 59  1 66  2  4
 94 47 96 72 77 48 55 36 32 87 35 24 52 76 58 18 74 16 56 92 83 66 80 12 93 26 43 38 30 29 75  9 44 37 11  8 34 28 82 46 78 90 27 33 84 40  2  6 91 95 57 13 64 70  7 19 51 15 69 63 89 86 60 53 88 22 68 67 59 54 71  4 85 17 31 14  5 41 81 23 79 39 21 45 73 62 10 65 61 42 49 20 25  1 50  3
 95 96 64 48 19 32 69 24 86 58 88 16 67 83 71 12 17 43  5 29 23 44 21  8 62 82 61 90 20 84 50  6 94 57 72 70 55 51 87 63 52 60 18 22 56 59 66  4 93 31 38 41 75 79 37 45 34 10 46 42 27 25 40  3 91 47 13 77  7 36 15 35 89 76 53 74 68 92 54 80 85 26 14 30 81  9 39 11 73 28 65 78 49 33  1  2
 96 48 32 24 58 16 83 12 43 29 44  8 82 90 84  6 57 70 51 63 60 22 59  4 31 41 79 45 10 42 25  3 47 77 36 35 76 74 92 80 26 30  9 11 28 78 33  2 95 64 19 69 86 88 67 71 17  5 23 21 62 61 20 50 94 72 55 87 52 18 56 66 93 38 75 37 34 46 27 40 91 13  7 15 89 53 68 54 85 14 81 39 73 65 49  1
----------------------------------
Navadna potenca: 
  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
  9 18 36 72 47 94 91 85 73 49  1  2  4  8 16 32 64 31 62 27 54
  4 12 36 11 33  2  6 18 54 65  1  3  9 27 81 49 50 53 62 89 73
 81 33 35 43 75  9 36 47 91 73  1  4 16 64 62 54 22 88 61 50  6
 11 55 81 17 85 37 88 52 66 39  1  5 25 28 43 21  8 40  6 30 53
 36 22 35 16 96 91 61 75 62 81  1  6 36 22 35 16 96 91 61 75 62
 32 30 16 15  8 56  4 28  2 14  1  7 49 52 73 26 85 13 91 55 94
 50 12 96 89 33 70 75 18 47 85  1  8 64 27 22 79 50 12 96 89 33
 16 47 35 24 22  4 36 33  6 54  1  9 81 50 62 73 75 93 61 64 91
  2 20  6 60 18 83 54 55 65 68  1 10  3 30  9 90 27 76 81 34 49
 43 85 62  3 33 72 16 79 93 53  1 11 24 70 91 31 50 65 36  8 88
 33  8 96 85 50 18 22 70 64 89  1 12 47 79 75 27 33  8 96 85 50
 86 51 81 83 12 59 88 77 31 15  1 13 72 63 43 74 89 90  6 78 44
 94 55 91 13 85 26 73 52 49  7  1 14  2 28  4 56  8 15 16 30 32
 44 78  6 90 89 74 43 63 72 13  1 15 31 77 88 59 12 83 81 51 86
 62 22 61  6 96 81 35 75 36 91  1 16 62 22 61  6 96 81 35 75 36
  3 51 91 92 12 10 73 77 48 40  1 17 95 63  4 68 89 58 16 78 65
 47 70 96 79 64 85 75 89 50 27  1 18 33 12 22  8 47 70 96 79 64
 89 42 22 30 85 63 33 45 79 46  1 19 70 69 50 77  8 55 75 67 12
 18 69 22 52 70 42 64 19 89 34  1 20 12 46 47 67 79 28 75 45 27
 31 69 91 68 70 15 24 19 11 37  1 21 53 46 93 13 79 10 16 45 72
 96 75  1 22 96 75  1 22 96 75  1 22 96 75  1 22 96 75  1 22 96
 66 63 91 56 27 39 24 67 86 38  1 23 44 42 93  5 18 26 16 77 25
  6 47 61  9 22 43 62 33 16 93  1 24 91 50 36 88 75 54 35 64 81
 24 18 62 95 47 11 81 85 88 66  1 25 43  8  6 53 64 48 36 27 93
 95 45  6 59 79 17 54 46 32 56  1 26 94 19  9 40 70 74 81 69 48
 64 79 96 70 47  8 22 12 33 18  1 27 50 89 75 85 64 79 96 70 47
 70 20 75 63 18 19 47 55 85 52  1 28  8 30 64 46 27 77 22 34 79
 49 63 81 21 27  7  9 67  3 87  1 29 65 42 54 14 18 37  6 77  2
  8 46 22 78 12 69 33 20 18 55  1 30 27 34 50 45 89 51 75 19 85
 93 70 36 49 64 44  6 89 43 72  1 31 88 12 81 86 47  2 62 79 24
 73  8 62 44 50 48 81 70  9 94  1 32 54 79  6 95 33 86 36 85  4
 75 50  1 33 22 47 96 64 75 50  1 33 22 47 96 64 75 50  1 33 22
 27 45 75 28 79 67 47 46 12 20  1 34 89 19 64 42 70 52 22 69 18
 61  1 35 61  1 35 61  1 35 61  1 35 61  1 35 61  1 35 61  1 35
 35 96 61 62  1 36 35 96 61 62  1 36 35 96 61 62  1 36 35 96 61
 72 45 16 10 79 13 93 46 53 21  1 37 11 19 24 15 70 68 91 69 31
 25 77 16 26 18  5 93 42 44 23  1 38 86 67 24 39 27 56 91 63 66
 53 30  6 40  8 21 43 28 25  5  1 39 66 52 88 37 85 17 81 55 11
 65 78 16 58 89 68  4 63 95 17  1 40 48 77 73 10 12 92 91 51  3
 48 28 81 23 70 57  9 78 94 71  1 41 32 51 54 80 79 38  6 52 95
 85 78 75 46 89 52 50 63 27 67  1 42 18 77 33 28 12 19 22 51  8
 91 33 61  4 75 24 62 47 81 88  1 43  6 64 36 93 22 73 35 50 16
 88 89 36 32 50 66 91 27 24 86  1 44 93 18 16 25 33 94 62 12 43
 79 63 22 20 27 51 64 67  8 69  1 45 85 42 47 78 18 34 75 77 70
 12 67 75 55  8 77 50 69 70 19  1 46 79 45 33 63 85 30 22 42 89
 22 64  1 47 75 33 96 50 22 64  1 47 75 33 96 50 22 64  1 47 75
 54 70 62 66 64 65 16 89  4 95  1 48 73 12 91  3 47 25 36 79  9
 54 27 62 31 64 32 16  8  4  2  1 49 73 85 91 94 47 72 36 18  9
 22 33  1 50 75 64 96 47 22 33  1 50 75 64 96 47 22 33  1 50 75
 12 30 75 42  8 20 50 28 70 78  1 51 79 52 33 34 85 67 22 55 89
 79 34 22 77 27 46 64 30  8 28  1 52 85 55 47 19 18 63 75 20 70
 88  8 36 65 50 31 91 70 24 11  1 53 93 79 16 72 33  3 62 85 43
 91 64 61 93 75 73 62 50 81  9  1 54  6 33 36  4 22 24 35 47 16
 85 19 75 51 89 45 50 34 27 30  1 55 18 20 33 69 12 78 22 46  8
 48 69 81 74 70 40  9 19 94 26  1 56 32 46 54 17 79 59  6 45 95
 65 19 16 39 89 29  4 34 95 80  1 57 48 20 73 87 12  5 91 46  3
 53 67  6 57  8 76 43 69 25 92  1 58 66 45 88 60 85 80 81 42 11
 25 20 16 71 18 92 93 55 44 74  1 59 86 30 24 58 27 41 91 34 66
 72 52 16 87 79 84 93 51 53 76  1 60 11 78 24 82 70 29 91 28 31
 35  1 61 35  1 61 35  1 61 35  1 61 35  1 61 35  1 61 35  1 61
 61 96 35 36  1 62 61 96 35 36  1 62 61 96 35 36  1 62 61 96 35
 27 52 75 69 79 30 47 51 12 77  1 63 89 78 64 55 70 45 22 28 18
 75 47  1 64 22 50 96 33 75 47  1 64 22 50 96 33 75 47  1 64 22
 73 89 62 53 50 49 81 27  9  3  1 65 54 18  6  2 33 11 36 12  4
 93 27 36 48 64 53  6  8 43 25  1 66 88 85 81 11 47 95 62 18 24
  8 51 22 19 12 28 33 77 18 42  1 67 27 63 50 52 89 46 75 78 85
 49 34 81 76 27 90  9 30  3 10  1 68 65 55 54 83 18 60  6 20  2
 70 77 75 34 18 78 47 42 85 45  1 69  8 67 64 51 27 20 22 63 79
 64 18 96 27 47 89 22 85 33 79  1 70 50  8 75 12 64 18 96 27 47
 95 52  6 38 79 80 54 51 32 41  1 71 94 78  9 57 70 23 81 28 48
 24 79 62  2 47 86 81 12 88 31  1 72 43 89  6 44 64 49 36 70 93
  6 50 61 88 22 54 62 64 16  4  1 73 91 47 36  9 75 43 35 33 81
 66 34 91 41 27 58 24 30 86 59  1 74 44 55 93 92 18 71 16 20 25
 96 22  1 75 96 22  1 75 96 22  1 75 96 22  1 75 96 22  1 75 96
 31 28 91 29 70 82 24 78 11 60  1 76 53 51 93 84 79 87 16 52 72
 18 28 22 45 70 55 64 78 89 63  1 77 12 51 47 30 79 69 75 52 27
 89 55 22 67 85 34 33 52 79 51  1 78 70 28 50 20  8 42 75 30 12
 47 27 96 18 64 12 75  8 50 70  1 79 33 85 22 89 47 27 96 18 64
  3 46 91  5 12 87 73 20 48 57  1 80 95 34  4 29 89 39 16 19 65
 62 75 61 91 96 16 35 22 36  6  1 81 62 75 61 91 96 16 35 22 36
 44 19  6  7 89 23 43 34 72 84  1 82 31 20 88 38 12 14 81 46 86
 94 42 91 84 85 71 73 45 49 90  1 83  2 69  4 41  8 82 16 67 32
 86 46 81 14 12 38 88 20 31 82  1 84 72 34 43 23 89  7  6 19 44
 33 89 96 12 50 79 22 27 64  8  1 85 47 18 75 70 33 89 96 12 50
 43 12 62 94 33 25 16 18 93 44  1 86 24 27 91 66 50 32 36 89 88
  2 77  6 37 18 14 54 42 65 29  1 87  3 67  9  7 27 21 81 63 49
 16 50 35 73 22 93 36 64  6 43  1 88 81 47 62 24 75  4 61 33 91
 50 85 96  8 33 27 75 79 47 12  1 89 64 70 22 18 50 85 96  8 33
 32 67 16 82  8 41  4 69  2 83  1 90 49 45 73 71 85 84 91 42 94
 36 75 35 81 96  6 61 22 62 16  1 91 36 75 35 81 96  6 61 22 62
 11 42 81 80 85 60 88 45 66 58  1 92 25 69 43 76  8 57  6 67 53
 81 64 35 54 75 88 36 50 91 24  1 93 16 33 62 43 22  9 61 47  6
  4 85 36 86 33 95  6 79 54 32  1 94  9 70 81 48 50 44 62  8 73
  9 79 36 25 47  3 91 12 73 48  1 95  4 89 16 65 64 66 62 70 54
  1 96  1 96  1 96  1 96  1 96  1 96  1 96  1 96  1 96  1 96  1
----------------------------------
Kvadratni koreni: 
0 -> 1
1 -> 2
2 -> 2
3 -> 2
4 -> 2
5 -> 0
6 -> 2
7 -> 0
8 -> 2
9 -> 2
10 -> 0
11 -> 2
12 -> 2
13 -> 0
14 -> 0
15 -> 0
16 -> 2
17 -> 0
18 -> 2
19 -> 0
20 -> 0
21 -> 0
22 -> 2
23 -> 0
24 -> 2
25 -> 2
26 -> 0
27 -> 2
28 -> 0
29 -> 0
30 -> 0
31 -> 2
32 -> 2
33 -> 2
34 -> 0
35 -> 2
36 -> 2
37 -> 0
38 -> 0
39 -> 0
40 -> 0
41 -> 0
42 -> 0
43 -> 2
44 -> 2
45 -> 0
46 -> 0
47 -> 2
48 -> 2
49 -> 2
50 -> 2
51 -> 0
52 -> 0
53 -> 2
54 -> 2
55 -> 0
56 -> 0
57 -> 0
58 -> 0
59 -> 0
60 -> 0
61 -> 2
62 -> 2
63 -> 0
64 -> 2
65 -> 2
66 -> 2
67 -> 0
68 -> 0
69 -> 0
70 -> 2
71 -> 0
72 -> 2
73 -> 2
74 -> 0
75 -> 2
76 -> 0
77 -> 0
78 -> 0
79 -> 2
80 -> 0
81 -> 2
82 -> 0
83 -> 0
84 -> 0
85 -> 2
86 -> 2
87 -> 0
88 -> 2
89 -> 2
90 -> 0
91 -> 2
92 -> 0
93 -> 2
94 -> 2
95 -> 2
96 -> 2
----------------------------------
Multiplikativni Generator: 
5 7 10 13 14 15 17 21 23 26 29 37 38 39 40 41 56 57 58 59 60 68 71 74 76 80 82 83 84 87 90 92 
----------------------------------
